년월,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2014-02,서울경기,1.4,-2.5,6.1
2014-03,서울경기,7.2,2.6,12.4
2014-04,서울경기,12.8,8.2,18.4
2014-05,서울경기,17.6,12.7,23.6
2014-06,서울경기,22.3,18.9,26.8
2014-07,서울경기,25.2,22,29.6
2014-08,서울경기,24.6,21.5,28.4
2014-09,서울경기,21.6,17.4,26.4
2014-10,서울경기,15.2,10.3,20.8
2014-11,서울경기,8.6,4.2,13.3
2014-12,서울경기,-2.6,-6.6,1.7
2015-01,서울경기,-1.1,-5,3.3
2015-02,서울경기,0.9,-3.1,5.6
2015-03,서울경기,5.6,0.2,11.4
2015-04,서울경기,12.7,7.8,18
2015-05,서울경기,17.6,12.4,23.4
2015-06,서울경기,22.4,18,27.8
2015-07,서울경기,25,21.8,29.1
2015-08,서울경기,25.8,22.4,30.2
2015-09,서울경기,21.9,17.1,27.3
2015-10,서울경기,15.3,10.5,20.7
2015-11,서울경기,9,5.8,12.6
2015-12,서울경기,1.8,-2.1,6.2
2016-01,서울경기,-2.8,-6.7,1.4
2016-02,서울경기,0.4,-4.2,5.1
2016-03,서울경기,6.5,1.8,11.9
2016-04,서울경기,13.2,8.3,19.4
2016-05,서울경기,18.6,13.5,24.5
2016-06,서울경기,22.5,18.6,27.3
2016-07,서울경기,25.5,22.6,29.1
2016-08,서울경기,27.4,23.9,31.8
2016-09,서울경기,22.5,18.7,27.2
2016-10,서울경기,15.7,11.2,20.7
2016-11,서울경기,6.9,2.6,11.5
2016-12,서울경기,1.5,-2.6,6
2017-01,서울경기,-1.6,-5.9,3.1
2017-02,서울경기,-0.2,-4.7,4.6
2017-03,서울경기,5.7,0.9,11.5
2017-04,서울경기,12.9,8.1,18.5
2017-05,서울경기,18.1,13.1,23.9
2017-06,서울경기,22.1,17.8,27.3
2017-07,서울경기,26.1,23.6,29.6
2017-08,서울경기,25.3,22.3,29.1
2017-09,서울경기,21.4,16.8,26.4
2017-10,서울경기,15.5,10.7,21.1
2017-11,서울경기,5.5,0.8,10.5
2017-12,서울경기,-1.8,-6,2.4
2018-01,서울경기,-4.1,-7.8,0.1
2018-02,서울경기,-1.9,-6.6,3.1
2018-03,서울경기,7.3,2.9,12.6
2018-04,서울경기,12.1,7.3,17.6
2018-05,서울경기,17.3,12.7,22.4
2018-06,서울경기,21.9,17.8,27
2018-07,서울경기,26.9,23.3,31.1
2018-08,서울경기,28,24.5,32.4
2018-09,서울경기,21.1,17,25.5
2018-10,서울경기,12.9,8.2,18.3
2018-11,서울경기,7.7,3.3,13
2018-12,서울경기,-0.6,-4.9,4.1
2019-01,서울경기,-1.1,-5.7,4
2019-02,서울경기,0.7,-3.9,5.7
2019-03,서울경기,6.4,1.7,11.9
2019-04,서울경기,11.5,6.4,17
2019-05,서울경기,18.1,12.5,24.2
2019-06,서울경기,21.6,17.5,26.5
2019-07,서울경기,25.3,22.1,29.2
2019-08,서울경기,26.7,23.1,30.9
2019-09,서울경기,22.2,18.5,26.5
2019-10,서울경기,15.6,10.7,21.3
2019-11,서울경기,7.1,2,12.9
2019-12,서울경기,1.1,-3.2,5.4
2020-01,서울경기,1.3,-2.6,5.9
2020-02,서울경기,2.2,-2.2,7.1
2020-03,서울경기,7.2,1.5,13.1
2020-04,서울경기,10.6,5,16.4
2020-05,서울경기,17.3,12.8,22.6
2020-06,서울경기,22.8,18.6,27.9
2020-07,서울경기,23.4,20.2,27.3
2020-08,서울경기,26,23.7,29.3
2020-09,서울경기,20.6,17,25.2
2020-10,서울경기,13.5,8.2,19.4
2020-11,서울경기,7.5,2.8,12.6
2020-12,서울경기,-0.8,-5.1,4
2021-01,서울경기,-2.8,-7.8,2.2
2021-02,서울경기,2.1,-3.2,7.7
2021-03,서울경기,8.1,2.9,14.1
2021-04,서울경기,13.4,8,19
2021-05,서울경기,16.3,11.7,21.5
2021-06,서울경기,22,17.9,26.9
2021-07,서울경기,27,23.3,31.5
2021-08,서울경기,25.1,21.9,29.3
2021-09,서울경기,21.9,18,26.6
2021-10,서울경기,15,10.6,20.3
