년월,지점,평균기온(℃),최저기온(℃),최고기온(℃)
1990-08,전남,27.2,23.4,32.1
1990-09,전남,22.5,18.9,26.8
1990-10,전남,16.4,11.6,22.4
1990-11,전남,12.1,7.3,17.8
1990-12,전남,4.5,0.4,9.8
1991-01,전남,2.2,-1.4,6.9
1991-02,전남,2.3,-1.7,7
1991-03,전남,7,2.7,12.2
1991-04,전남,12.9,7.5,19.1
1991-05,전남,17,12.5,21.9
1991-06,전남,21.8,18.4,26.1
1991-07,전남,24.5,22.2,27.9
1991-08,전남,24.6,21.7,28.5
1991-09,전남,22.2,18.7,26.7
1991-10,전남,15.4,9.9,21.7
1991-11,전남,9.1,4.1,15.2
1991-12,전남,5.1,0.8,10.4
1992-01,전남,3.2,-0.4,8.1
1992-02,전남,3.1,-1.4,8.7
1992-03,전남,8.2,4.3,13.4
1992-04,전남,12.9,7.3,18.8
1992-05,전남,16.7,11.5,22.3
1992-06,전남,20.4,15.8,25.5
1992-07,전남,25.1,21.9,29.2
1992-08,전남,25.8,22.5,29.8
1992-09,전남,21.9,18,26.3
1992-10,전남,15.3,10.5,20.9
1992-11,전남,8.7,3.7,14.8
1992-12,전남,5.2,1.1,10
1993-01,전남,1.4,-2.1,5.5
1993-02,전남,3.4,-1,8.8
1993-03,전남,6.6,1.6,12.6
1993-04,전남,11.9,6.4,18
1993-05,전남,17.2,12.4,22.5
1993-06,전남,21,17.5,25.2
1993-07,전남,22.8,20.1,26.2
1993-08,전남,23.2,20.2,26.9
1993-09,전남,21.2,17,25.8
1993-10,전남,15,9.8,20.8
1993-11,전남,10.8,6.8,15.6
1993-12,전남,3.6,-0.9,8.8
1994-01,전남,1.7,-2.8,7.2
1994-02,전남,3.1,-1,8.3
1994-03,전남,5.3,0.4,10.8
1994-04,전남,14,8.8,19.9
1994-05,전남,17.5,12.4,22.6
1994-06,전남,20.9,16.7,26
1994-07,전남,28,23.9,33
1994-08,전남,27.3,23.7,31.3
1994-09,전남,21.8,16.5,27.7
1994-10,전남,16.3,11.2,22.1
1994-11,전남,11.6,6.6,17.4
1994-12,전남,5.1,0.5,9.8
1995-01,전남,1.4,-2.7,6
1995-02,전남,3.1,-1.9,9
1995-03,전남,7.4,2.7,12.6
1995-04,전남,11.6,6,17.5
1995-05,전남,16.4,11,21.7
1995-06,전남,20.7,16.8,25.2
1995-07,전남,24.4,21.7,27.8
1995-08,전남,26.9,23.6,31.1
1995-09,전남,20.6,16.6,25.4
1995-10,전남,16.3,10.9,22.6
1995-11,전남,8.3,2.8,14.8
1995-12,전남,2.5,-1.9,7.6
1996-01,전남,1.9,-2.3,6.9
1996-02,전남,1.1,-3.2,6.4
1996-03,전남,5.9,1.6,10.7
1996-04,전남,10.2,4.6,16
1996-05,전남,17,11.8,22.8
1996-06,전남,21,18.3,24.7
1996-07,전남,24.4,21.5,28.3
1996-08,전남,26.1,22.5,30.6
1996-09,전남,21.7,17,27.3
1996-10,전남,15.9,10.5,22
1996-11,전남,9.6,5.2,14.2
1996-12,전남,3.6,-1.4,10
1997-01,전남,0.8,-3.8,6.1
1997-02,전남,3.1,-2.1,9.2
1997-03,전남,7.8,2.6,13.8
1997-04,전남,12.7,7.1,18.7
1997-05,전남,17.5,13,22.6
1997-06,전남,22.2,17.9,27.4
1997-07,전남,25,22,28.8
1997-08,전남,25.9,22.6,30
1997-09,전남,21.3,16.8,26.9
1997-10,전남,15.4,9.7,21.6
1997-11,전남,11,6.4,16
1997-12,전남,4.7,0.6,9.4
1998-01,전남,2.3,-1.5,6.4
1998-02,전남,5.5,1,10.5
1998-03,전남,8,3.1,13.6
1998-04,전남,15.1,11.1,19.9
1998-05,전남,18.2,13.7,23.1
1998-06,전남,20.6,17.8,23.9
1998-07,전남,25,22.5,28.2
1998-08,전남,26.1,23.2,29.6
1998-09,전남,22.9,19.1,27.6
1998-10,전남,17.8,13.5,23
1998-11,전남,10.2,5,15.9
1998-12,전남,5,0.1,10.8
1999-01,전남,2.6,-1.6,7.4
1999-02,전남,3.6,-0.8,8.6
1999-03,전남,8,3,13
1999-04,전남,13.2,8.1,19.1
1999-05,전남,17.4,12.4,22.7
1999-06,전남,21.8,17.9,26.5
1999-07,전남,23.8,21.3,27
1999-08,전남,25,22.1,28.5
1999-09,전남,23.3,20.1,27.3
1999-10,전남,15.8,11,21.1
1999-11,전남,10,5.2,15.5
1999-12,전남,3.9,-0.8,8.9
2000-01,전남,2.1,-1.6,5.9
2000-02,전남,1.4,-2.7,6.2
2000-03,전남,7,1.5,13.3
2000-04,전남,12,6.2,18.4
2000-05,전남,17,11.8,23
2000-06,전남,21.3,17.6,25.9
2000-07,전남,25.4,22.5,29.5
2000-08,전남,26,22.7,30.2
2000-09,전남,20.4,16.8,24.8
2000-10,전남,16,11.6,21.2
2000-11,전남,8.9,4.2,14.5
2000-12,전남,3.9,-1,9.7
2001-01,전남,1.2,-2.8,5.3
2001-02,전남,3,-1.7,8.6
2001-03,전남,6.6,1.7,12.3
2001-04,전남,12.8,6.4,19.4
2001-05,전남,18.2,13.8,23.6
2001-06,전남,21.3,18.1,25.7
2001-07,전남,25.5,22.4,29.6
2001-08,전남,25.6,22,30.2
2001-09,전남,21.9,17.4,27.3
2001-10,전남,17,12.6,22.1
2001-11,전남,8.5,3.4,14.6
2001-12,전남,3.3,-0.5,7.6
2002-01,전남,3.7,0,7.9
2002-02,전남,3.8,-1.4,9.8
2002-03,전남,8.6,3.1,14.5
2002-04,전남,13.5,8.4,18.9
2002-05,전남,17,12.9,22.1
2002-06,전남,21.5,17,26.6
2002-07,전남,24.2,21.5,28
2002-08,전남,24.4,21.9,27.9
2002-09,전남,21.1,16.9,26.5
2002-10,전남,14.8,9.9,20.5
2002-11,전남,6.9,1.9,12.2
2002-12,전남,4.5,0.5,9
2003-01,전남,0.6,-3.3,4.9
2003-02,전남,4.1,-0.1,8.9
2003-03,전남,6.9,2.3,11.9
2003-04,전남,13.2,8.8,18.3
2003-05,전남,17.8,13.6,22.7
2003-06,전남,21.1,17.4,25.4
2003-07,전남,22.4,20.1,25.4
2003-08,전남,24.4,21.4,28.1
2003-09,전남,22.2,18.5,26.8
2003-10,전남,15.1,10.1,20.9
2003-11,전남,11.5,7.2,16.2
2003-12,전남,4.2,0.1,8.6
2004-01,전남,1.2,-2.8,6.1
2004-02,전남,4.4,-0.8,10.2
2004-03,전남,7.4,1.9,13.5
2004-04,전남,13,6.8,19.3
2004-05,전남,17.3,13.1,21.8
2004-06,전남,21.5,17.4,26.3
2004-07,전남,25.6,22.6,29.5
2004-08,전남,25.9,22.4,30.5
2004-09,전남,22.1,18.7,26.5
2004-10,전남,15.7,10.3,21.8
2004-11,전남,10.4,5.3,16.3
2004-12,전남,5.3,0.9,10.2
2005-01,전남,0.7,-2.7,4.6
2005-02,전남,1.2,-2.5,5.5
2005-03,전남,5.3,0.5,10.9
2005-04,전남,13.1,7.5,19.1
2005-05,전남,17.5,12.3,23.4
2005-06,전남,22.5,18.9,27.2
2005-07,전남,25.1,22.2,29
2005-08,전남,25.7,22.7,29.7
2005-09,전남,23.3,20,27.7
2005-10,전남,16,11.2,21.8
2005-11,전남,10.3,5.2,16
2005-12,전남,0.4,-3.6,5
2006-01,전남,2.6,-1.3,7.1
2006-02,전남,2.5,-2.1,7.4
2006-03,전남,6.8,1.3,12.7
2006-04,전남,11.7,6.7,16.8
2006-05,전남,17,12.8,22
2006-06,전남,21.2,17.5,25.8
2006-07,전남,24,21.7,27.2
2006-08,전남,27,23.7,31.7
2006-09,전남,20.3,16.2,25.3
2006-10,전남,17.9,12.8,24.5
2006-11,전남,11.1,6.4,16
2006-12,전남,4.2,0.1,9.2
2007-01,전남,2.7,-1.5,7.6
2007-02,전남,5.7,0.6,11.6
2007-03,전남,8,3.3,13.4
2007-04,전남,12,6.5,17.8
2007-05,전남,17.7,12.9,23.1
2007-06,전남,21.3,18.1,25.4
2007-07,전남,24.1,21.4,27.8
2007-08,전남,26.6,23.8,30.3
2007-09,전남,22.2,19.3,25.7
2007-10,전남,16.3,11.8,21.6
2007-11,전남,9,3.9,14.8
2007-12,전남,5.1,1.2,9.4
2008-01,전남,2,-1.2,5.9
2008-02,전남,1.3,-3.2,6.6
2008-03,전남,7.8,2.6,13.6
2008-04,전남,13.3,8.2,18.9
2008-05,전남,17.4,12.3,22.9
2008-06,전남,20.7,17.8,24.4
2008-07,전남,26.3,23.5,30
2008-08,전남,25.5,22.2,29.8
2008-09,전남,22.9,19.1,27.6
2008-10,전남,17.4,12.5,23.4
2008-11,전남,9.8,5.1,15.1
2008-12,전남,4.2,-0.4,9.5
2009-01,전남,1.5,-2.7,6.4
2009-02,전남,5.7,0.9,10.9
2009-03,전남,7.8,2.7,13.4
2009-04,전남,12.9,7.2,19.2
2009-05,전남,18.3,12.8,24.4
2009-06,전남,21.8,18,26.3
2009-07,전남,24.2,21.4,27.7
2009-08,전남,25.1,21.9,29
2009-09,전남,22.1,18.2,27.1
2009-10,전남,16.9,11.8,22.9
2009-11,전남,9.7,5.7,14.6
2009-12,전남,3.5,-0.4,7.8
2010-01,전남,1.2,-2.9,5.9
2010-02,전남,4.3,0.3,8.8
2010-03,전남,7.2,2.8,11.3
2010-04,전남,10.7,5.9,15.7
2010-05,전남,17.3,12.7,22.6
2010-06,전남,22.1,18.3,27
2010-07,전남,25.3,22.8,28.9
2010-08,전남,27.3,24.6,31
2010-09,전남,23.3,19.8,27.8
2010-10,전남,15.9,11.1,21.4
2010-11,전남,8.6,3.1,14.6
2010-12,전남,3.3,-1.4,8.3
2011-01,전남,-2.2,-6,1.9
2011-02,전남,3.4,-1.4,9.2
2011-03,전남,5.4,0.5,10.9
2011-04,전남,11.6,6,17.5
2011-05,전남,17.7,13.4,22.7
2011-06,전남,21.9,18.6,26.3
2011-07,전남,25.8,22.9,29.4
2011-08,전남,25.3,22.9,28.7
2011-09,전남,22.4,18.1,27.7
2011-10,전남,15.5,10.4,21.6
2011-11,전남,12.8,8.8,17.4
2011-12,전남,2.9,-1,7.2
2012-01,전남,1,-3,5.6
2012-02,전남,0.8,-3.1,5.3
2012-03,전남,6.6,2.3,11.3
2012-04,전남,12.8,7.5,18.1
2012-05,전남,18.7,14.1,24.4
2012-06,전남,22.2,18.8,26.7
2012-07,전남,25.5,22.7,29.3
2012-08,전남,27.2,24.3,30.8
2012-09,전남,21.2,17.4,25.8
2012-10,전남,15.9,10.7,21.8
2012-11,전남,8.7,4.5,13.1
